-0.44494042242912774	1234
-0.3858615894451115	2468
-0.3620098104406066	3702
-0.35269855414667	4936
-0.34782304057381624	6170
-0.7360586415851943	7404
-0.44095929047080223	8638
-0.3588683743797014	9872
-0.314708854664293	11106
-0.34396366992746863	12340
-0.3567992721079878	13574
-0.35344166877064903	14808
-0.3487584180243468	16042
-0.34815269273020827	17276
-0.36126734553710266	18510
-0.32012701304187124	19744
-0.4219241914754896	20978
-0.4187831312687222	22212
-0.4160547657186698	23446
-0.40087020383799565	24680
-0.40757802367627116	25914
-0.3623696009727438	27148
-0.4981695948968318	28382
-0.3371652080835063	29616
-0.32987457560069694	30850
-0.755546055088597	32084
-0.4316219589402657	33318
-0.3374571366049596	34552
-0.42895554447080836	35786
-0.4226070533478677	37020
-0.3957277816258172	38254
-0.5193468243227571	39488
-0.46287978094175725	40722
-0.3222528389275465	41956
-0.3025918770189787	43190
-0.36690608923303497	44424
-0.3791182437417468	45658
-0.3362349414952064	46892
-0.34158739496172646	48126
-0.36674084051792394	49360
-0.32425612405563764	50594
-0.4026042766631807	51828
-0.35551904010815355	53062
-0.3708670751882828	54296
-0.3843792333134153	55530
-0.3341993592770864	56764
-0.43706311585823643	57998
-0.34306573790412026	59232
-0.3247286122379089	60466
-0.7094867236274192	61700
-0.4475323826189976	62934
-0.2969717782259817	64168
-0.3605492567382911	65402
-0.40243188332335006	66636
-0.3624443628302264	67870
-0.3435536390861845	69104
-0.407275247637758	70338
-0.3269638601663835	71572
-0.4410737295632834	72806
-0.3424667791315871	74040
-0.4408811794656909	75274
-0.4400144632676172	76508
-0.34784206333871986	77742
-0.4472337873797183	78976
-0.45182936341536445	80210
-0.30429702021572363	81444
-0.7078666535612103	82678
-0.3470818348077485	83912
-0.37530977046114566	85146
-0.40362841792705223	86380
-0.3458942890086092	87614
-0.39339433657960793	88848
-0.4478177352274466	90082
-0.43712544265513303	91316
-0.3269544233686232	92550
-0.36948035123994405	93784
-0.6409646544935389	95018
-0.35679121967769317	96252
-0.36367108932950426	97486
-0.3546722014588338	98720
-0.3954728615095336	99954
-0.38840993201220625	101188
-0.701420697398435	102422
-0.3537834948945681	103656
-0.32483407749883814	104890
-0.4050639259697426	106124
-0.3266741735581062	107358
-0.3832699606638942	108592
-0.4315623635871991	109826
-0.6690570824284807	111060
-0.35753752739387684	112294
-0.44157568438939093	113528
-0.44451743613919087	114762
-0.4594567469349248	115996
-0.3189785180316045	117230
-0.338471517448292	118464
-0.3426102129929082	119698
-0.3495987669328209	120932
-0.3064615515784151	122166
-0.32648800369464365	123400
